,NumEmpleado,Horario,Lunes,Martes,Miercoles,Jueves,Viernes,Sabado
607,13595,19:00 - 20:00,X,X,X,X,X, 
608,13595,20:00 - 21:00, , , , , , 
609,13595,21:00 - 22:00, , , , , , 
610,13595,22:00 - 23:00, , , , , , 
611,13595,33,,,,,,
612,13606,7:00 - 8:00, , , , , , 
613,13606,8:00 - 9:00, , , , , , 
614,13606,9:00 - 10:00, , , , , , 
615,13606,10:00 - 11:00, , , , , , 
616,13606,11:00 - 12:00, , , , , , 
617,13606,12:00 - 13:00, , , , , , 
618,13606,13:00 - 14:00, , , , , , 
619,13606,14:00 - 15:00, , , , , , 
620,13606,15:00 - 16:00, , , , , , 
621,13606,16:00 - 17:00, , , , , , 
622,13606,17:00 - 18:00, , , ,X, , 
623,13606,18:00 - 19:00, , , ,X, , 
624,13606,19:00 - 20:00, , , ,X, , 
625,13606,20:00 - 21:00, , , , , , 
626,13606,21:00 - 22:00, , , , , , 
627,13606,22:00 - 23:00, , , , , , 
628,13606,3,,,,,,
629,13617,7:00 - 8:00, , , , , , 
630,13617,8:00 - 9:00, , , , , , 
631,13617,9:00 - 10:00,X,X,X,X,X, 
632,13617,10:00 - 11:00,X,X,X,X,X, 
633,13617,11:00 - 12:00,X,X,X,X,X, 
634,13617,12:00 - 13:00,X,X,X,X,X, 
635,13617,13:00 - 14:00, , , , , , 
636,13617,14:00 - 15:00, , , , , , 
637,13617,15:00 - 16:00, , , , , , 
638,13617,16:00 - 17:00, , , , , , 
639,13617,17:00 - 18:00, , , , , , 
640,13617,18:00 - 19:00,X,X,X,X,X, 
641,13617,19:00 - 20:00,X,X,X,X,X, 
642,13617,20:00 - 21:00,X,X,X,X,X, 
643,13617,21:00 - 22:00,X,X,X,X,X, 
644,13617,22:00 - 23:00, , , , , , 
645,13617,40,,,,,,
646,13623,7:00 - 8:00,X, , , , , 
647,13623,8:00 - 9:00,X,X,X,X,X, 
648,13623,9:00 - 10:00,X,X,X,X,X, 
649,13623,10:00 - 11:00,X,X,X,X,X, 
650,13623,11:00 - 12:00,X,X,X,X,X, 
651,13623,12:00 - 13:00, ,X,X,X,X, 
652,13623,13:00 - 14:00, , , , , , 
653,13623,14:00 - 15:00, , , , , , 
654,13623,15:00 - 16:00, , , , , , 
655,13623,16:00 - 17:00,X,X,X,X,X, 
656,13623,17:00 - 18:00,X,X,X,X,X, 
657,13623,18:00 - 19:00,X,X,X,X,X, 
658,13623,19:00 - 20:00, , , , , , 
659,13623,20:00 - 21:00, , , , , , 
660,13623,21:00 - 22:00, , , , , , 
661,13623,22:00 - 23:00, , , , , , 
662,13623,40,,,,,,
663,13637,7:00 - 8:00, , , , , , 
664,13637,8:00 - 9:00, , , , , , 
665,13637,9:00 - 10:00, , , , , , 
666,13637,10:00 - 11:00, , , , , , 
667,13637,11:00 - 12:00, , , , , , 
668,13637,12:00 - 13:00, , , , , , 
669,13637,13:00 - 14:00, , , , , , 
670,13637,14:00 - 15:00, , , , , , 
671,13637,15:00 - 16:00, , , , , , 
672,13637,16:00 - 17:00, , , , , , 
673,13637,17:00 - 18:00, , , , , , 
674,13637,18:00 - 19:00, , , , , , 
675,13637,19:00 - 20:00, , , , ,X, 
676,13637,20:00 - 21:00, , ,X, ,X, 
677,13637,21:00 - 22:00, , ,X, ,X, 
678,13637,22:00 - 23:00, , , , , , 
679,13637,5,,,,,,
680,13684,7:00 - 8:00, , , , , , 
681,13684,8:00 - 9:00,X,X,X, ,X, 
682,13684,9:00 - 10:00,X,X,X,X, , 
683,13684,10:00 - 11:00,X, ,X,X,X, 
684,13684,11:00 - 12:00,X,X,X, ,X, 
685,13684,12:00 - 13:00, ,X,X, ,X, 
686,13684,13:00 - 14:00, , , , , , 
687,13684,14:00 - 15:00, , , , , , 
688,13684,15:00 - 16:00, , , , , , 
689,13684,16:00 - 17:00, , , , , , 
690,13684,17:00 - 18:00, , , , , , 
691,13684,18:00 - 19:00, , , , , , 
692,13684,19:00 - 20:00, , , , , , 
693,13684,20:00 - 21:00, , , , , , 
694,13684,21:00 - 22:00, , , , , , 
695,13684,22:00 - 23:00, , , , , , 
696,13684,19,,,,,,
697,13942,7:00 - 8:00, , , , , , 
698,13942,8:00 - 9:00, , , , , , 
699,13942,9:00 - 10:00, , , , , , 
700,13942,10:00 - 11:00, , , , , , 
701,13942,11:00 - 12:00, , , , , , 
702,13942,12:00 - 13:00, , , , , , 
703,13942,13:00 - 14:00, , , , , , 
704,13942,14:00 - 15:00, , , , , , 
705,13942,15:00 - 16:00, , , , , , 
706,13942,16:00 - 17:00, , , , , , 
707,13942,17:00 - 18:00, , , , , , 
708,13942,18:00 - 19:00,X, , ,X, , 
709,13942,19:00 - 20:00,X, , , , , 
710,13942,20:00 - 21:00, , , , , , 
711,13942,21:00 - 22:00, , , , , , 
712,13942,22:00 - 23:00, , , , , , 
713,13942,3,,,,,,
714,13982,7:00 - 8:00, , , , , , 
715,13982,8:00 - 9:00, , , , , , 
716,13982,9:00 - 10:00, , , , , , 
717,13982,10:00 - 11:00, , , , , , 
718,13982,11:00 - 12:00, , , , , , 
719,13982,12:00 - 13:00, , , , , , 
720,13982,13:00 - 14:00, , , , , , 
721,13982,14:00 - 15:00, , , , , , 
722,13982,15:00 - 16:00, , , , , , 
723,13982,16:00 - 17:00, , , , , , 
724,13982,17:00 - 18:00, , , , , , 
725,13982,18:00 - 19:00, , , , , , 
726,13982,19:00 - 20:00, , , , , , 
727,13982,20:00 - 21:00,X, ,X,X,X, 
728,13982,21:00 - 22:00,X, ,X,X,X, 
729,13982,22:00 - 23:00, , , , , , 
730,13982,8,,,,,,
731,14071,7:00 - 8:00,X,X,X,X,X, 
732,14071,8:00 - 9:00,X,X,X,X,X, 
733,14071,9:00 - 10:00, ,X, ,X,X, 
734,14071,10:00 - 11:00,X,X, , ,X, 
735,14071,11:00 - 12:00,X, , ,X,X, 
736,14071,12:00 - 13:00, , , , , , 
737,14071,13:00 - 14:00, , , , , , 
738,14071,14:00 - 15:00, , , , , , 
739,14071,15:00 - 16:00, , , , , , 
740,14071,16:00 - 17:00,X,X, , , , 
741,14071,17:00 - 18:00,X, , , , , 
742,14071,18:00 - 19:00, , , , , , 
743,14071,19:00 - 20:00, , , , , , 
744,14071,20:00 - 21:00, , , , , , 
745,14071,21:00 - 22:00, , , , , , 
746,14071,22:00 - 23:00, , , , , , 
747,14071,22,,,,,,
748,14242,7:00 - 8:00, , ,X, ,X, 
749,14242,8:00 - 9:00, , , , ,X, 
750,14242,9:00 - 10:00, , , , , , 
751,14242,10:00 - 11:00, , , , , , 
752,14242,11:00 - 12:00, , , , , , 
753,14242,12:00 - 13:00, , , , , , 
754,14242,13:00 - 14:00, , , , , , 
755,14242,14:00 - 15:00, , , , , , 
756,14242,15:00 - 16:00, , , , , , 
757,14242,16:00 - 17:00, , , , , , 
758,14242,17:00 - 18:00, , , , , , 
759,14242,18:00 - 19:00, , , , , , 
760,14242,19:00 - 20:00, , , , , , 
761,14242,20:00 - 21:00, , , , , , 
762,14242,21:00 - 22:00, , , , , , 
763,14242,22:00 - 23:00, , , , , , 
764,14242,3,,,,,,
765,14252,7:00 - 8:00, , , , , , 
766,14252,8:00 - 9:00, , , , , , 
767,14252,9:00 - 10:00, , , , , , 
768,14252,10:00 - 11:00,X, , , , , 
769,14252,11:00 - 12:00, , ,X, , , 
770,14252,12:00 - 13:00, , ,X, , , 
771,14252,13:00 - 14:00, , , , , , 
772,14252,14:00 - 15:00, , , , , , 
773,14252,15:00 - 16:00, , , , , , 
774,14252,16:00 - 17:00, , , , , , 
775,14252,17:00 - 18:00, , , , , , 
776,14252,18:00 - 19:00, , , , , , 
777,14252,19:00 - 20:00, , , , , , 
778,14252,20:00 - 21:00, , , , , , 
779,14252,21:00 - 22:00, , , , , , 
780,14252,22:00 - 23:00, , , , , , 
781,14252,3,,,,,,
782,14299,7:00 - 8:00, , , , , , 
783,14299,8:00 - 9:00, , , , , , 
784,14299,9:00 - 10:00, , , , , , 
785,14299,10:00 - 11:00, , , , , , 
786,14299,11:00 - 12:00, , , , , , 
787,14299,12:00 - 13:00, , , , , , 
788,14299,13:00 - 14:00, , , , , , 
789,14299,14:00 - 15:00, , , , , , 
790,14299,15:00 - 16:00, , , , , , 
791,14299,16:00 - 17:00, , , , , , 
792,14299,17:00 - 18:00, , , , , , 
793,14299,18:00 - 19:00,X,X, , , , 
794,14299,19:00 - 20:00,X,X, ,X, , 
795,14299,20:00 - 21:00, , , , , , 
796,14299,21:00 - 22:00, , , , , , 
797,14299,22:00 - 23:00, , , , , , 
798,14299,5,,,,,,
799,14304,7:00 - 8:00,X, , , , , 
800,14304,8:00 - 9:00, ,X, , , , 
801,14304,9:00 - 10:00, ,X,X, , , 
802,14304,10:00 - 11:00, , ,X, , , 
803,14304,11:00 - 12:00, , , , , , 
804,14304,12:00 - 13:00, , , , , , 
805,14304,13:00 - 14:00, , , , , , 
806,14304,14:00 - 15:00, , , , , , 
807,14304,15:00 - 16:00, , , , , , 
808,14304,16:00 - 17:00, , , ,X, , 
809,14304,17:00 - 18:00, , , ,X, , 
810,14304,18:00 - 19:00, , , , , , 
811,14304,19:00 - 20:00, ,X, , , , 
812,14304,20:00 - 21:00, ,X, , , , 
813,14304,21:00 - 22:00, , , , , , 
814,14304,22:00 - 23:00, , , , , , 
815,14304,9,,,,,,
816,14317,7:00 - 8:00, , , , , , 
817,14317,8:00 - 9:00, , , , , , 
818,14317,9:00 - 10:00, , , , , , 
819,14317,10:00 - 11:00, , , , , , 
820,14317,11:00 - 12:00, , , , , , 
821,14317,12:00 - 13:00, , , , , , 
822,14317,13:00 - 14:00, , , , , , 
823,14317,14:00 - 15:00, , , , , , 
824,14317,15:00 - 16:00, , , , , , 
825,14317,16:00 - 17:00, , , , , , 
826,14317,17:00 - 18:00, , ,X, ,X, 
827,14317,18:00 - 19:00, , ,X, , , 
828,14317,19:00 - 20:00, , , , , , 
829,14317,20:00 - 21:00, , , , , , 
830,14317,21:00 - 22:00, , , , , , 
831,14317,22:00 - 23:00, , , , , , 
832,14317,3,,,,,,
833,14365,7:00 - 8:00, , , ,X,X, 
834,14365,8:00 - 9:00, ,X, ,X,X, 
835,14365,9:00 - 10:00, ,X, ,X, , 
836,14365,10:00 - 11:00, , , , , , 
837,14365,11:00 - 12:00, , , , , , 
838,14365,12:00 - 13:00, , , , , , 
839,14365,13:00 - 14:00, , , , , , 
840,14365,14:00 - 15:00,X, , ,X, , 
841,14365,15:00 - 16:00,X, , ,X, , 
842,14365,16:00 - 17:00,X, , ,X,X, 
843,14365,17:00 - 18:00, , , , ,X, 
844,14365,18:00 - 19:00, , , , , , 
845,14365,19:00 - 20:00, , , , , , 
846,14365,20:00 - 21:00, , , , , , 
847,14365,21:00 - 22:00, , , , , , 
848,14365,22:00 - 23:00, , , , , , 
849,14365,15,,,,,,
850,14461,7:00 - 8:00, , , , , , 
851,14461,8:00 - 9:00, , , , , , 
852,14461,9:00 - 10:00, , , , , , 
853,14461,10:00 - 11:00, , , , , , 
854,14461,11:00 - 12:00, , , , , , 
855,14461,12:00 - 13:00, , , , , , 
856,14461,13:00 - 14:00, , , , , , 
857,14461,14:00 - 15:00, , , , , , 
858,14461,15:00 - 16:00, , , , , , 
859,14461,16:00 - 17:00, , , ,X, , 
860,14461,17:00 - 18:00, , , ,X, , 
861,14461,18:00 - 19:00, , , , , , 
862,14461,19:00 - 20:00, , , , , , 
863,14461,20:00 - 21:00, ,X, , , , 
864,14461,21:00 - 22:00, ,X, , , , 
865,14461,22:00 - 23:00, , , , , , 
866,14461,4,,,,,,
867,14530,7:00 - 8:00, ,X, ,X,X, 
868,14530,8:00 - 9:00,X, , , ,X, 
869,14530,9:00 - 10:00,X, , , , , 
870,14530,10:00 - 11:00, , , , , , 
871,14530,11:00 - 12:00, , , , , , 
872,14530,12:00 - 13:00, , , , , , 
873,14530,13:00 - 14:00, , , , , , 
874,14530,14:00 - 15:00, , , , , , 
875,14530,15:00 - 16:00, , , , , , 
876,14530,16:00 - 17:00, , , , , , 
877,14530,17:00 - 18:00, , , , , , 
878,14530,18:00 - 19:00, , , , , , 
879,14530,19:00 - 20:00, , , , , , 
880,14530,20:00 - 21:00, , , , , , 
881,14530,21:00 - 22:00, , , , , , 
882,14530,22:00 - 23:00, , , , , , 
883,14530,6,,,,,,
884,14568,7:00 - 8:00, , , , , , 
885,14568,8:00 - 9:00,X,X, , , , 
886,14568,9:00 - 10:00,X,X,X,X,X, 
887,14568,10:00 - 11:00,X,X,X,X,X, 
888,14568,11:00 - 12:00,X,X,X,X,X, 
889,14568,12:00 - 13:00, ,X,X,X,X, 
890,14568,13:00 - 14:00, , , , , , 
891,14568,14:00 - 15:00, , , , , , 
892,14568,15:00 - 16:00, , , , , , 
893,14568,16:00 - 17:00, , , , , , 
894,14568,17:00 - 18:00,X, ,X,X,X, 
895,14568,18:00 - 19:00,X, ,X,X,X, 
896,14568,19:00 - 20:00,X,X,X,X,X, 
897,14568,20:00 - 21:00, , , , , , 
898,14568,21:00 - 22:00, , , , , , 
899,14568,22:00 - 23:00, , , , , , 
900,14568,34,,,,,,
901,14620,7:00 - 8:00, , , , , , 
902,14620,8:00 - 9:00, , , , , , 
903,14620,9:00 - 10:00, , , , , , 
904,14620,10:00 - 11:00, , , , , , 
905,14620,11:00 - 12:00, , , , , , 
906,14620,12:00 - 13:00, , , , ,X, 
907,14620,13:00 - 14:00, , , , ,X, 
908,14620,14:00 - 15:00, , , , , , 
909,14620,15:00 - 16:00, ,X, , , , 
910,14620,16:00 - 17:00,X,X,X, ,X, 
911,14620,17:00 - 18:00,X,X,X,X,X, 
912,14620,18:00 - 19:00, , , ,X,X, 
913,14620,19:00 - 20:00, , ,X, ,X, 
914,14620,20:00 - 21:00, , , , , , 
915,14620,21:00 - 22:00, , , , , , 
916,14620,22:00 - 23:00, , , , , , 
917,14620,16,,,,,,
918,14625,7:00 - 8:00, , , , , , 
919,14625,8:00 - 9:00, , , , , , 
920,14625,9:00 - 10:00, , , , , , 
921,14625,10:00 - 11:00, , , , , , 
922,14625,11:00 - 12:00, , , , , , 
923,14625,12:00 - 13:00, , , , , , 
924,14625,13:00 - 14:00, , , , , , 
925,14625,14:00 - 15:00, , , , , , 
926,14625,15:00 - 16:00, , , , , , 
927,14625,16:00 - 17:00, , , , , , 
928,14625,17:00 - 18:00, , , , , , 
929,14625,18:00 - 19:00, , , , , , 
930,14625,19:00 - 20:00,X, , ,X,X, 
931,14625,20:00 - 21:00,X,X,X,X,X, 
932,14625,21:00 - 22:00,X,X,X,X, , 
933,14625,22:00 - 23:00, , , , , , 
934,14625,12,,,,,,
935,14749,7:00 - 8:00, , , , , , 
936,14749,8:00 - 9:00, , , , , , 
937,14749,9:00 - 10:00, , , , , , 
938,14749,10:00 - 11:00, , , , , , 
939,14749,11:00 - 12:00, , , , , , 
940,14749,12:00 - 13:00, , , , , , 
941,14749,13:00 - 14:00, , , , , , 
942,14749,14:00 - 15:00, , , , , , 
943,14749,15:00 - 16:00, , , , , , 
944,14749,16:00 - 17:00,X, ,X, , , 
945,14749,17:00 - 18:00,X, ,X, , , 
946,14749,18:00 - 19:00, , , , , , 
947,14749,19:00 - 20:00, , , , , , 
948,14749,20:00 - 21:00, , , , , , 
949,14749,21:00 - 22:00, , , , , , 
950,14749,22:00 - 23:00, , , , , , 
951,14749,4,,,,,,
952,14779,7:00 - 8:00, , , ,X,X, 
953,14779,8:00 - 9:00, , , ,X,X, 
954,14779,9:00 - 10:00, , , , , , 
955,14779,10:00 - 11:00, , , , , , 
956,14779,11:00 - 12:00, , , , , , 
957,14779,12:00 - 13:00, , , , , , 
958,14779,13:00 - 14:00, , , , , , 
959,14779,14:00 - 15:00, , , , , , 
960,14779,15:00 - 16:00, , , , , , 
961,14779,16:00 - 17:00,X,X,X,X,X, 
962,14779,17:00 - 18:00,X,X,X,X,X, 
963,14779,18:00 - 19:00, , ,X,X,X, 
964,14779,19:00 - 20:00, , ,X, , , 
965,14779,20:00 - 21:00, , , , , , 
966,14779,21:00 - 22:00, , , , , , 
967,14779,22:00 - 23:00, , , , , , 
968,14779,18,,,,,,
969,14876,7:00 - 8:00,X,X, , , , 
970,14876,8:00 - 9:00,X,X, , , , 
971,14876,9:00 - 10:00,X,X, , , , 
972,14876,10:00 - 11:00,X,X,X,X,X, 
973,14876,11:00 - 12:00,X,X,X,X,X, 
974,14876,12:00 - 13:00,X,X,X,X,X, 
975,14876,13:00 - 14:00,X,X,X,X,X, 
976,14876,14:00 - 15:00,X,X,X,X,X, 
977,14876,15:00 - 16:00, , ,X,X,X, 
978,14876,16:00 - 17:00, , ,X,X, , 
979,14876,17:00 - 18:00, , ,X,X, , 
980,14876,18:00 - 19:00, , , , , , 
981,14876,19:00 - 20:00, , , , , , 
982,14876,20:00 - 21:00, , , , , , 
983,14876,21:00 - 22:00, , , , , , 
984,14876,22:00 - 23:00, , , , , , 
985,14876,38,,,,,,
986,15033,7:00 - 8:00, , , , , , 
987,15033,8:00 - 9:00, , , , , , 
988,15033,9:00 - 10:00, , , , , , 
989,15033,10:00 - 11:00, , , , , , 
990,15033,11:00 - 12:00, , , , , , 
991,15033,12:00 - 13:00, , , , , , 
992,15033,13:00 - 14:00, , , , , , 
993,15033,14:00 - 15:00, , , , , , 
994,15033,15:00 - 16:00, , , , , , 
995,15033,16:00 - 17:00, , , , , , 
996,15033,17:00 - 18:00, , , , , , 
997,15033,18:00 - 19:00, , , , , , 
998,15033,19:00 - 20:00,X, , , ,X, 
999,15033,20:00 - 21:00,X, , ,X,X, 
1000,15033,21:00 - 22:00, , , ,X, , 
1001,15033,22:00 - 23:00, , , , , , 
1002,15033,6,,,,,,
1003,15072,7:00 - 8:00, , , , , , 
1004,15072,8:00 - 9:00, , , , , , 
1005,15072,9:00 - 10:00, , , , , , 
1006,15072,10:00 - 11:00, , , , , , 
1007,15072,11:00 - 12:00, , , , , , 
1008,15072,12:00 - 13:00, , , , , , 
1009,15072,13:00 - 14:00, , , , , , 
1010,15072,14:00 - 15:00, , , , , , 
1011,15072,15:00 - 16:00, , , , , , 
1012,15072,16:00 - 17:00, , , , , , 
1013,15072,17:00 - 18:00, , , , , , 
1014,15072,18:00 - 19:00, , , , , , 
1015,15072,19:00 - 20:00, , , , , , 
1016,15072,20:00 - 21:00,X, , , , , 
1017,15072,21:00 - 22:00,X, , ,X, , 
1018,15072,22:00 - 23:00, , , , , , 
1019,15072,3,,,,,,
1020,15157,7:00 - 8:00,X,X,X,X,X, 
1021,15157,8:00 - 9:00,X,X,X,X,X, 
1022,15157,9:00 - 10:00, ,X,X,X,X, 
1023,15157,10:00 - 11:00,X,X,X,X,X, 
1024,15157,11:00 - 12:00,X,X,X,X,X, 
1025,15157,12:00 - 13:00, , , , , , 
1026,15157,13:00 - 14:00, , , , , , 
1027,15157,14:00 - 15:00, , , , , , 
1028,15157,15:00 - 16:00, , , , , , 
1029,15157,16:00 - 17:00, , , , , , 
1030,15157,17:00 - 18:00, , , , , , 
1031,15157,18:00 - 19:00, , , , , , 
1032,15157,19:00 - 20:00, , , , , , 
1033,15157,20:00 - 21:00, , , , , , 
1034,15157,21:00 - 22:00, , , , , , 
1035,15157,22:00 - 23:00, , , , , , 
1036,15157,24,,,,,,
1037,15264,7:00 - 8:00, , , , , , 
1038,15264,8:00 - 9:00, , , , , , 
1039,15264,9:00 - 10:00, , , , , , 
1040,15264,10:00 - 11:00, , , , , , 
1041,15264,11:00 - 12:00, , , , , , 
1042,15264,12:00 - 13:00, , , , , , 
1043,15264,13:00 - 14:00, , , , , , 
1044,15264,14:00 - 15:00, , , , , , 
1045,15264,15:00 - 16:00, , , , , , 
1046,15264,16:00 - 17:00, , , , , , 
1047,15264,17:00 - 18:00, , , , , , 
1048,15264,18:00 - 19:00, , ,X,X, , 
1049,15264,19:00 - 20:00,X, ,X,X, , 
1050,15264,20:00 - 21:00,X, , ,X, , 
1051,15264,21:00 - 22:00, , , ,X, , 
1052,15264,22:00 - 23:00, , , , , , 
1053,15264,8,,,,,,
1054,15528,7:00 - 8:00, , , , , , 
1055,15528,8:00 - 9:00, , , , , , 
1056,15528,9:00 - 10:00, ,X, , , , 
1057,15528,10:00 - 11:00,X,X, , , , 
1058,15528,11:00 - 12:00,X, , , , , 
1059,15528,12:00 - 13:00,X,X, , , , 
1060,15528,13:00 - 14:00, , , , , , 
1061,15528,14:00 - 15:00, , , , , , 
1062,15528,15:00 - 16:00, , , , , , 
1063,15528,16:00 - 17:00, , , , , , 
1064,15528,17:00 - 18:00, , , , , , 
1065,15528,18:00 - 19:00, , ,X, , , 
1066,15528,19:00 - 20:00, ,X,X, , , 
1067,15528,20:00 - 21:00, , , , , , 
1068,15528,21:00 - 22:00, , , , , , 
1069,15528,22:00 - 23:00, , , , , , 
1070,15528,9,,,,,,
1071,15545,7:00 - 8:00,X,X,X,X,X, 
1072,15545,8:00 - 9:00,X,X,X,X,X, 
1073,15545,9:00 - 10:00,X,X,X,X,X, 
1074,15545,10:00 - 11:00,X,X,X,X,X, 
1075,15545,11:00 - 12:00,X,X,X,X,X, 
1076,15545,12:00 - 13:00,X,X,X,X,X, 
1077,15545,13:00 - 14:00,X,X,X,X,X, 
1078,15545,14:00 - 15:00,X,X,X,X,X, 
1079,15545,15:00 - 16:00, , , , , , 
1080,15545,16:00 - 17:00, , , , , , 
1081,15545,17:00 - 18:00, , , , , , 
1082,15545,18:00 - 19:00, , , , , , 
1083,15545,19:00 - 20:00, , , , , , 
1084,15545,20:00 - 21:00, , , , , , 
1085,15545,21:00 - 22:00, , , , , , 
1086,15545,22:00 - 23:00, , , , , , 
1087,15545,40,,,,,,
1088,15560,7:00 - 8:00, , , , , , 
1089,15560,8:00 - 9:00, , , , , , 
1090,15560,9:00 - 10:00, , , , , , 
1091,15560,10:00 - 11:00, , , , , , 
1092,15560,11:00 - 12:00, , , , , , 
1093,15560,12:00 - 13:00, , , , , , 
1094,15560,13:00 - 14:00, , , , , , 
1095,15560,14:00 - 15:00, , , , , , 
1096,15560,15:00 - 16:00, , , , , , 
1097,15560,16:00 - 17:00, , , , , , 
1098,15560,17:00 - 18:00, , , , ,X, 
1099,15560,18:00 - 19:00, , ,X,X,X, 
1100,15560,19:00 - 20:00, , ,X,X, , 
1101,15560,20:00 - 21:00, , , , , , 
1102,15560,21:00 - 22:00, , , , , , 
1103,15560,22:00 - 23:00, , , , , , 
1104,15560,6,,,,,,
1105,15577,7:00 - 8:00, , , , , , 
1106,15577,8:00 - 9:00, , , , , , 
1107,15577,9:00 - 10:00, , , , , , 
1108,15577,10:00 - 11:00, , , , , , 
1109,15577,11:00 - 12:00, , , , , , 
1110,15577,12:00 - 13:00, , , , , , 
1111,15577,13:00 - 14:00, , , , , , 
1112,15577,14:00 - 15:00, , , , , , 
1113,15577,15:00 - 16:00, , , , , , 
1114,15577,16:00 - 17:00, , , , , , 
1115,15577,17:00 - 18:00, , , , , , 
1116,15577,18:00 - 19:00, , , , ,X, 
1117,15577,19:00 - 20:00, , , , ,X, 
1118,15577,20:00 - 21:00, , , ,X, , 
1119,15577,21:00 - 22:00, , , ,X, , 
1120,15577,22:00 - 23:00, , , , , , 
1121,15577,4,,,,,,
1122,15581,7:00 - 8:00, , , , , , 
1123,15581,8:00 - 9:00, , , , , , 
1124,15581,9:00 - 10:00, , , , , , 
1125,15581,10:00 - 11:00, , , , , , 
1126,15581,11:00 - 12:00, , , , , , 
1127,15581,12:00 - 13:00, , , , , , 
1128,15581,13:00 - 14:00, , , , , , 
1129,15581,14:00 - 15:00, , , , , , 
1130,15581,15:00 - 16:00, , , , , , 
1131,15581,16:00 - 17:00, , , , , , 
1132,15581,17:00 - 18:00, , , , , , 
1133,15581,18:00 - 19:00, , , , , , 
1134,15581,19:00 - 20:00, , , , , , 
1135,15581,20:00 - 21:00, ,X, ,X, , 
1136,15581,21:00 - 22:00, ,X, ,X, , 
1137,15581,22:00 - 23:00, , , , , , 
1138,15581,4,,,,,,
1139,15628,7:00 - 8:00, , , , ,X, 
1140,15628,8:00 - 9:00, , , , , , 
1141,15628,9:00 - 10:00, , , , , , 
1142,15628,10:00 - 11:00, , , , , , 
1143,15628,11:00 - 12:00, ,X, , , , 
1144,15628,12:00 - 13:00, ,X, , , , 
1145,15628,13:00 - 14:00, , , , , , 
1146,15628,14:00 - 15:00, , , , , , 
1147,15628,15:00 - 16:00, , , , , , 
1148,15628,16:00 - 17:00, , , , , , 
1149,15628,17:00 - 18:00, , , , , , 
1150,15628,18:00 - 19:00, , , , , , 
1151,15628,19:00 - 20:00, , , , , , 
1152,15628,20:00 - 21:00, , , , , , 
1153,15628,21:00 - 22:00, , , , , , 
1154,15628,22:00 - 23:00, , , , , , 
1155,15628,3,,,,,,
1156,15852,7:00 - 8:00, , , , , , 
1157,15852,8:00 - 9:00, , , , , , 
1158,15852,9:00 - 10:00, , , , , , 
1159,15852,10:00 - 11:00, , , , , , 
1160,15852,11:00 - 12:00, , , , , , 
1161,15852,12:00 - 13:00, , , , , , 
1162,15852,13:00 - 14:00, , , , , , 
1163,15852,14:00 - 15:00,X,X,X,X,X, 
1164,15852,15:00 - 16:00,X,X,X,X,X, 
1165,15852,16:00 - 17:00,X,X,X,X,X, 
1166,15852,17:00 - 18:00,X,X,X,X,X, 
1167,15852,18:00 - 19:00,X,X,X,X,X, 
1168,15852,19:00 - 20:00,X,X,X,X,X, 
1169,15852,20:00 - 21:00,X,X,X,X,X, 
1170,15852,21:00 - 22:00,X,X,X,X,X, 
1171,15852,22:00 - 23:00, , , , , , 
1172,15852,40,,,,,,
1173,15930,7:00 - 8:00, , , , , , 
1174,15930,8:00 - 9:00, , , , , , 
1175,15930,9:00 - 10:00, , , , , , 
1176,15930,10:00 - 11:00, , , , , , 
1177,15930,11:00 - 12:00, , , , , , 
1178,15930,12:00 - 13:00, , , , , , 
1179,15930,13:00 - 14:00, , , , , , 
1180,15930,14:00 - 15:00, , , , , , 
1181,15930,15:00 - 16:00, , , , , , 
1182,15930,16:00 - 17:00, , , , , , 
1183,15930,17:00 - 18:00, , , , , , 
1184,15930,18:00 - 19:00, , , , , , 
1185,15930,19:00 - 20:00, , , , ,X, 
1186,15930,20:00 - 21:00,X, , , ,X, 
1187,15930,21:00 - 22:00,X, , , ,X, 
1188,15930,22:00 - 23:00, , , , , , 
1189,15930,5,,,,,,
1190,15968,7:00 - 8:00, , , , , , 
1191,15968,8:00 - 9:00, , , , , , 
1192,15968,9:00 - 10:00, , , , , , 
1193,15968,10:00 - 11:00, , , , , , 
1194,15968,11:00 - 12:00, , , , , , 
1195,15968,12:00 - 13:00, , , , , , 
1196,15968,13:00 - 14:00, , , , , , 
1197,15968,14:00 - 15:00, , , , , , 
1198,15968,15:00 - 16:00, , , , , , 
1199,15968,16:00 - 17:00, ,X,X,X, , 
1200,15968,17:00 - 18:00, , , , , , 
1201,15968,18:00 - 19:00, , , , , , 
1202,15968,19:00 - 20:00, , , , , , 
1203,15968,20:00 - 21:00, , , , , , 
1204,15968,21:00 - 22:00, , , , , , 
1205,15968,22:00 - 23:00, , , , , , 
1206,15968,3,,,,,,
1207,15988,7:00 - 8:00, , , , , , 
1208,15988,8:00 - 9:00, , , , , , 
1209,15988,9:00 - 10:00,X, ,X,X,X, 
1210,15988,10:00 - 11:00,X, ,X,X,X, 
1211,15988,11:00 - 12:00,X, ,X,X,X, 
1212,15988,12:00 - 13:00, , , , , , 
1213,15988,13:00 - 14:00, , , , , , 
1214,15988,14:00 - 15:00, , , , , , 
1215,15988,15:00 - 16:00, , , , , , 
1216,15988,16:00 - 17:00, ,X, ,X,X, 
1217,15988,17:00 - 18:00, ,X,X,X,X, 
1218,15988,18:00 - 19:00, , , , , , 
